Budget,Release Year,Revenue,Title,Starring Actors Popularity
20000000,2013,16549477,Battle of the Year,79.83400687
20000000,2013,27187375,Khumba,3745.567223
20000000,2013,187000000,12 Years a Slave,1551.222431
20000000,2013,24261569,Trance,980.7130547
14000000,2001,10424470,Head Over Heels,267.9568309
11000000,1993,30000000,What's Eating Gilbert Grape,110.6646183
12000000,1996,4939939,Girl 6,31.57598271
12000000,1996,41205099,Happy Gilmore,0.0
13500000,2000,7060876,Quills,3370.498925
10000000,1990,16153593,Mo' Better Blues,60.1537316
2280000,1940,83320000,Fantasia,0.0
16500000,2007,37311672,Becoming Jane,922.1583791
16500000,2007,13620075,Sydney White,120.2453116
18000000,2010,871279,Carlos,29.44203617
18000000,2010,35692920,127 Hours,2399.030847
13000000,1999,27500000,Dick,491.2477616
13000000,1999,22863596,Being John Malkovich,1812.633643
15500000,2005,1237615,Slow Burn,466.1575041
15000000,2004,14867514,Raise Your Voice,169.4760943
15000000,2004,29331068,Confessions of a Teenage Drama Queen,227.1397139
20000000,2014,11110975,Inherent Vice,3721.171716
20000000,2014,100525432,Tammy,1003.817644
20000000,2014,66787908,Selma,600.1545784
20000000,2014,34077920,Endless Love,790.3627681
20000000,2014,12007070,A Most Violent Year,1140.000365
14000000,2002,6413915,Slackers,91.22133936
14000000,2002,25482931,All About the Benjamins,655.5280132
8200000,1984,80035402,Footloose,32.69257954
12000000,1997,39673162,Jackie Brown,1510.98565
19800000,2014,41296320,This Is Where I Leave You,1397.675732
17000000,2009,20455276,My Life in Ruins,1258.274658
17000000,2009,29536299,Brooklyn's Finest,1961.937762
17000000,2009,14899417,Away We Go,142.2261293
16000000,2007,18928871,A Mighty Heart,2129.669015
16000000,2007,2849142,Things We Lost in the Fire,2488.866577
18000000,2011,47088990,Soul Surfer,2160.483742
13000000,2000,73180723,"Dude, Where’s My Car?",421.3497886
15000000,2005,15785148,Kiss Kiss Bang Bang,2203.725434
15000000,2005,85306374,Match Point,173.8493514
15000000,2005,51053787,Hoodwinked!,1457.158144
15000000,2005,47175038,The Wedding Date,454.2508794
15000000,2005,46770602,Land of the Dead,1216.127666
15000000,2005,12036149,The Three Burials of Melquiades Estrada,3735.110299
5000000,1968,5321508,Once Upon a Time in the West,4.595450421
8000000,1984,69821334,Splash,0.0
8000000,1984,27187653,A Passage to India,303.1073424
8000000,1984,90815558,The Karate Kid,90.21760468
20000000,2015,88346473,Spotlight,2600.344418
20000000,2015,43967255,Max,324.1945598
20000000,2015,6420319,Little Boy,205.0269696
20000000,2015,36606743,Burnt,2208.887928
9000000,1988,44196684,Child's Play,0.0
12800000,2000,40031879,Dancer in the Dark,549.8122434
11000000,1995,2832826,The Perez Family,379.9530629
11000000,1995,39363635,Dead Man Walking,227.4813181
12000000,1998,12902790,Living Out Loud,1476.796209
12000000,1998,22921898,Rounders,481.1718734
13500000,2002,29027914,Far from Heaven,591.6741494
4000000,1961,8200000,The Misfits,2323.597077
10000000,1992,32101000,The Lawnmower Man,0.0
10000000,1992,50752337,The Mighty Ducks,102.0934768
16000000,2008,50007546,The Women,966.3188668
13000000,2001,16929123,Crazy/Beautiful,695.499288
13000000,2001,91038276,Save the Last Dance,87.40127794
15000000,2006,66966987,When a Stranger Calls,36.52545008
15000000,2006,10903846,Black Snake Moan,3745.331713
15000000,2006,21000000,Flicka,119.5124805
15000000,2006,123384128,The Queen,773.3173331
15000000,2006,76286096,United 93,0.0
15000000,2006,49469904,Notes on a Scandal,1699.38202
15000000,2006,69623713,The Hills Have Eyes,113.7896251
10500000,1994,123509,There Goes My Baby,0.0
19500000,2015,34854990,Secret in Their Eyes,4051.049959
2000000,1938,4000000,Alexander's Ragtime Band,0.0
8500000,1987,32222567,The Lost Boys,210.3360505
20000000,2016,183936074,Bad Moms,2204.832612
20000000,2016,21164799,Fifty Shades of Black,790.4968043
20000000,2016,207945075,Me Before You,458.0875666
20000000,2016,83707310,Nerve,212.6825439
20000000,2016,46069568,Risen,324.7032873
20000000,2016,12639297,Triple 9,1683.672157
12000000,1999,36450736,Baby Geniuses,2355.38372
12000000,1999,21133087,Stir of Echoes,1380.373684
12000000,1999,21001563,Tea with Mussolini,17.11937196
2361000,1944,6892000,Bathing Beauty,0.0
17000000,2011,43165571,Beastly,29.8220494
17000000,2011,24922237,Fright Night,1174.867471
16000000,2009,47801389,Hachi: A Dog's Tale,1961.937762
16000000,2009,31556061,Jennifer's Body,915.638974
16000000,2009,76514050,The Unborn,1633.96118
16000000,2009,11301649,Tidal Wave,0.0
18000000,2013,20275812,Labor Day,3465.816779
18000000,2013,7972967,Metallica: Through the Never,164.732846
18000000,2013,10501938,Getaway,1594.908731
18000000,2013,22309223,The Railway Man,1047.73288
18000000,2013,99206215,Blue Jasmine,3429.984261
13000000,2002,97837138,Phone Booth,493.4031458
13000000,2002,37664855,Halloween: Resurrection,976.2989055
14200000,2005,674918,Manderlay,1403.169356
5500000,1973,15700000,High Plains Drifter,226.7379657
5500000,1973,159616327,The Sting,626.0861478
15000000,2007,55184721,Why Did I Get Married?,215.5483785
15000000,2007,7938872,Funny Games,1092.203118
15000000,2007,30226144,The Great Debaters,2779.256204
15000000,2007,56255142,Into the Wild,292.4531601
15000000,2007,20380,The Good Night,1441.010781
15000000,2007,64238440,28 Weeks Later,890.0010101
15000000,2007,22730842,U2 3D,0.0
8000000,1986,52287414,Stand by Me,83.97729621
14000000,2005,178043761,Brokeback Mountain,824.5191246
14000000,2005,32645546,Because of Winn-Dixie,575.730842
12000000,2000,15250000,Brother,65.18560372
4000000,1963,11744471,The Great Escape,0.0
10000000,1994,29392418,A Low Down Dirty Shame,321.1491094
17000000,2012,127730736,The Woman in Black,6634.639578
17000000,2012,73244881,To Rome with Love,1283.386193
17000000,2012,115350426,Pitch Perfect,240.7487407
17000000,2012,9627492,The Apparition,0.0
17500000,2013,7018189,Black Nativity,1108.244218
18000000,2014,266586800,The Prince,5828.373414
18000000,2014,268157400,Neighbors,1518.054042
18000000,2014,25312387,And So It Goes,1822.997513
18000000,2014,103215094,Birdman,2035.060086
15000000,2008,317000,The Yellow Handkerchief,359.0735915
15000000,2008,377910544,Slumdog Millionaire,0.0
15000000,2008,96408652,Vicky Cristina Barcelona,602.9338087
15000000,2008,34533783,In Bruges,1974.690676
15000000,2008,5926410,Transsiberian,231.7521922
15000000,2008,42000000,The Hurt Locker,67.16794066
15000000,2008,3533227,The Midnight Meat Train,116.011082
15000000,2008,8762890,The Rocker,254.4401495
19000000,2016,140752617,Sausage Party,2868.233136
2000000,1940,9172000,Boom Town,3979.563231
12500000,2002,23367586,Antwone Fisher,0.0
3500000,1959,12800000,The Nun's Story,0.0
6500000,1980,31899000,Dressed to Kill,155.6155129
12000000,2001,31155435,How High,0.0
12000000,2001,17292381,Max Keeble's Big Move,0.0
17000000,2013,71625195,The Best Man Holiday,778.0525527
17000000,2013,97542952,Evil Dead,0.0
7000000,1983,1246141,Losin' It,0.0
16000000,2011,40492759,The Roommate,76.1622616
13000000,2004,96060858,The Butterfly Effect,261.8336135
12600000,2003,28650575,Wrong Turn,140.5299539
18500000,2016,6490401,The Young Messiah,0.0
6000000,1978,181813770,Grease,0.0
15000000,2009,32721635,The Last House on the Left,0.0
15000000,2009,8459458,Chloe,2724.383539
15000000,2009,35097815,Whatever Works,128.2555418
15000000,2009,16633035,Whip It,307.768937
15000000,2009,100734718,My Bloody Valentine,149.464171
15000000,2009,6405245,Post Grad,107.9383482
15000000,2009,39421467,Halloween II,22.40145322
15000000,2009,40105542,All About Steve,2014.700413
15000000,2009,5024782,Solitary Man,1773.167866
8000000,1988,553171,Akira,0.0
14000000,2007,19777647,The Diving Bell and the Butterfly,4.776387222
12806000,2004,38535221,The Sea Inside,0.218965964
11000000,1999,235483004,American Pie,0.0
12000000,2002,56298474,Frida,246.6455069
12000000,2002,52223306,One Hour Photo,4014.476504
12000000,2002,61141030,Crossroads,27.29328783
12000000,2002,75781642,Barbershop,655.5280132
17000000,2014,136621271,Let's Be Cops,4.460284186
17000000,2014,3758328,Escobar: Paradise Lost,2778.992165
16000000,2012,68263166,Moonrise Kingdom,5672.828714
18000000,2016,88923251,My Big Fat Greek Wedding 2,469.1238949
18000000,2016,6212282,Midnight Special,825.5491015
15000000,2010,9455232,Never Let Me Go,3365.263334
15000000,2010,20529194,Country Strong,1338.867402
15000000,2010,414211549,The King's Speech,1580.834135
15000000,2010,75700498,Diary of a Wimpy Kid,0.0
8000000,1989,22168359,A Nightmare on Elm Street 5: The Dream Child,342.8803093
11000000,2000,59827328,Next Friday,562.9312104
12000000,2003,23,In the Cut,1358.265594
12000000,2003,4922166,From Justin to Kelly,0.0
2160000,1945,9132000,The Valley of Decision,0.0
10000000,1997,13835130,The Spanish Prisoner,10.24831217
10000000,1997,225933435,Good Will Hunting,3119.508053
17000000,2015,24000000,Love the Coopers,2888.685352
16000000,2013,318982,Adore,1376.290892
16000000,2013,5867686,The Immigrant,1931.943874
13000000,2006,2636637,Find Me Guilty,1944.070896
13000000,2006,4857367,"Paris, je t'aime",3748.773044
13000000,2006,1151330,Infamous,1474.787899
13000000,2006,11130889,The Astronaut Farmer,1159.833151
6000000,1980,39846344,Caddyshack,0.0
15000000,2011,133432856,The Artist,2120.973768
15000000,2011,78054825,Drive,259.0387658
15000000,2011,59389433,One Day,2672.379867
15000000,2011,27462041,A Dangerous Method,3303.345513
10500000,1999,75902208,Cruel Intentions,246.5457375
12899867,2006,85582407,Volver,670.3744345
9000000,1994,4350774,PCU,0.0
14000000,2009,22852638,A Perfect Getaway,725.3819505
3000000,1957,33300000,The Bridge on the River Kwai,0.0
3800000,1965,14873,Major Dundee,229.3183386
11000000,2001,23430766,Tomcats,0.0
11000000,2001,13110448,Frailty,1982.991501
11000000,2001,23978402,Corky Romano,49.99472854
11000000,2001,16951798,Jason X,84.98831503
12000000,2004,19271312,2046,848.6060605
12000000,2004,31179516,Johnson Family Vacation,378.6225397
12000000,2004,9584131,District B13,0.0
12000000,2004,24829644,Seed of Chucky,329.8184054
3900000,1966,28350000,A Man for All Seasons,31.27181262
10000000,1998,6451628,Gods and Monsters,17.98383968
10000000,1998,45779,"An Alan Smithee Film: Burn, Hollywood, Burn",2755.103947
10000000,1998,25605015,Can't Hardly Wait,222.286077
17000000,2016,119100758,The Shallows,393.0174116
16000000,2014,3442853,The Homesman,4392.917409
16000000,2014,19682924,Left Behind,4380.961834
13000000,2007,75511123,Stomp the Yard,0.0
6000000,1981,50244700,Escape from New York,18.96477744
15000000,2012,37930465,Killing Them Softly,6583.375149
15000000,2012,145000000,Chronicle,50.34562434
15000000,2012,8138788,Promised Land,5350.988495
15000000,2012,15608545,The Man with the Iron Fists,2630.320319
15000000,2012,19422261,Seven Psychopaths,1173.329892
2540800,1952,7200000,Singin' in the Rain,20.90550975
5000000,1975,41833347,The Return of the Pink Panther,1075.939862
8000000,1991,2275557,Showdown in Little Tokyo,0.0
14000000,2010,1755212,Flipped,22.04544771
14000000,2010,21409028,Our Family Wedding,1150.247823
3000000,1958,17570324,Cat on a Hot Tin Roof,0.0
7500000,1989,145793296,Driving Miss Daisy,609.5066763
11000000,2002,41227069,A Walk to Remember,15.71201984
14350531,2011,3964682,Attack the Block,137.559581
2100000,1946,23650000,The Best Years of Our Lives,0.0
4638783,1973,11000000,Pat Garrett & Billy the Kid,0.0
10000000,1999,3193102,The Limey,0.0
10000000,1999,10571408,Drop Dead Gorgeous,491.2477616
10000000,1999,12827813,Office Space,80.60476508
10000000,1999,103166989,She's All That,68.74106662
10000000,1999,30652890,Dogma,1364.250836
1644736,1938,7433101,You Can't Take It With You,0.0
6400000,1984,78371200,The Terminator,213.7115073
15000000,2013,151831537,Bad Grandpa,501.8880718
15000000,2013,146497771,Mama,217.1213433
15000000,2013,35485608,The Place Beyond the Pines,1379.791953
8000000,1992,6739141,Fortress,409.7934555
9000000,1996,41590886,Set It Off,55.68814051
14000000,2011,46495,Margaret,5019.043195
12000000,2006,42931041,Crank,508.2753518
12000000,2006,20138836,The Namesake,33.74607014
12000000,2006,6754898,Running with Scissors,1005.600362
12000000,2006,23006849,Aquamarine,0.0
12000000,2006,38368909,Employee of the Month,188.0383572
12000000,2006,5542025,For Your Consideration,556.5696092
12000000,2006,114194847,Step Up,0.0
4000000,1969,6000000,Topaz,0.0
10000000,2000,83557872,Snatch,2386.454351
10000000,2000,5164404,The House of Mirth,1000.14519
10000000,2000,1631839,Gun Shy,2339.479881
7000000,1988,8373585,The Last Temptation of Christ,332.4840411
7000000,1988,20256975,Action Jackson,302.5915129
7000000,1988,72500000,A Nightmare on Elm Street 4: The Dream Master,179.1658373
13400000,2010,16700000,The Last Godfather,483.8927375
16000000,2016,77000000,Miracles from Heaven,761.4681738
13000000,2009,754249,Enter the Void,0.0
13000000,2009,10652035,I Love You Phillip Morris,4688.48896
5500000,1980,4865000,Galaxina,0.0
15000000,2014,123726688,The Theory of Everything,156.6759518
15000000,2014,52501541,Wild,1986.66945
15000000,2014,30127963,When the Game Stands Tall,1252.566882
15000000,2014,32556119,The November Man,3639.900545
15000000,2014,31554855,A Most Wanted Man,1622.423131
12500000,2008,20416563,The Boy in the Striped Pyjamas,12.6242129
3200000,1962,8000000,The Man Who Shot Liberty Valance,165.6315323
5952000,1983,2120439,Videodrome,0.0
14000000,2012,24637469,Sparkle,516.3341047
14000000,2012,11417362,Fun Size,0.0
14000000,2012,13551174,Red Lights,4218.620979
14000000,2012,85446075,The Possession,27.84040872
2300000,1951,11000000,Show Boat,56.80808088
3000000,1960,10400000,Elmer Gantry,290.2778071
3000000,1960,25000000,The Apartment,136.0583241
12000000,2007,11293663,Lars and the Real Girl,246.3558723
12000000,2007,80573774,Hot Fuzz,41.46702829
10000000,2001,173921954,Amélie,0.0
10000000,2001,44460850,Recess: School's Out,0.0
10000000,2001,59217789,Jeepers Creepers,0.0
2883848,1959,25000000,Some Like It Hot,82.1412018
13000000,2010,327803731,Black Swan,3677.510322
5500000,1981,58972904,Chariots of Fire,0.0
15000000,2015,632542,The Assassin,143.4214039
15000000,2015,36869414,Ex Machina,175.02654
15000000,2015,61548707,Krampus,1107.136106
1488423,1937,184925486,Snow White and the Seven Dwarfs,0.0
2000000,1947,7800000,Gentleman's Agreement,293.1306039
5000000,1978,7230000,Force 10 from Navarone,2478.790051
12500000,2009,27206120,Sorority Row,192.8459541
3500000,1966,12000000,Harper,166.607464
8000000,1994,213928762,Pulp Fiction,417.28691
9000000,1998,17096053,Rushmore,317.3215771
6500000,1987,54215416,La Bamba,0.0
3000000,1961,10000000,Judgment at Nuremberg,303.4850747
14800000,2015,122513057,Magic Mike XXL,1776.173156
12000000,2008,43493123,Harold & Kumar Escape from Guantanamo Bay,173.5070216
12000000,2008,40855419,Quarantine,131.3561094
12000000,2008,3148182,Two Lovers,2139.689115
12000000,2008,56309766,The Eye,840.9447155
10000000,2002,598645,Swept Away,624.6852887
13000000,2011,114956699,The Iron Lady,2650.489859
13000000,2011,98441954,Justin Bieber: Never Say Never,569.3448702
15000000,2016,77000000,Shin Godzilla,0.0
15000000,2016,108286421,10 Cloverfield Lane,2836.471963
15000000,2016,20566327,Keanu,0.0
12500000,2010,1083683,Casino Jack,2006.998969
12500000,2010,3878993,The Perfect Game,72.13348636
3500000,1967,13007551,In Cold Blood,33.25213722
8000000,1995,529766,Things to Do in Denver When You're Dead,2328.501903
9000000,1999,34573780,The Best Man,49.73944733
14000000,2014,233555708,The Imitation Game,3194.255379
11000000,2006,88489643,The Host,514.5790675
11000000,2006,72778712,Jackass Number Two,327.6315274
12000000,2009,10652498,City of Life and Death,0.0
12000000,2009,1644755,Ondine,1175.416153
13500000,2013,19255873,The Best Offer,1957.390992
2900000,1961,5000000,Pocketful of Miracles,0.0
10000000,2003,4069090,The Visual Bible: The Gospel of John,533.0391898
13000000,2012,33400000,The Perks of Being a Wallflower,6695.712062
1500000,1939,9600000,Mr. Smith Goes to Washington,75.25526015
6000000,1986,138530565,Platoon,0.0
5000000,1980,26010864,The Elephant Man,0.0
12500000,2011,75993061,The Ides of March,3580.467841
3716946,1970,5000000,The Ballad of Cable Hogue,21.74352555
3600000,1969,44785053,Midnight Cowboy,0.0
9000000,2000,39723096,Memento,773.3251709
6500000,1989,37295445,Do the Right Thing,0.0
14000000,2015,12314651,Hot Tub Time Machine 2,287.0804212
11000000,2007,13196245,I Think I Love My Wife,1101.306005
12000000,2010,42345360,My Name Is Khan,59.62435087
12000000,2010,11212294,Space Battleship Yamato,303.3185901
12000000,2010,6814789,Centurion,860.4117214
10000000,2004,183474602,The Grudge,730.3806661
10284523,2005,11588205,Shopgirl,882.8255002
13000000,2013,318000141,The Conjuring,679.7864404
13000000,2013,68572378,The Call,2310.685409
13000000,2013,48065672,21 & Over,131.0483032
13000000,2013,18000000,Admission,834.9688374
13300000,2014,5380251,Under the Skin,867.845575
12516654,2012,8109160,Ernest & Celestine,48.90852231
5000000,1981,42365581,Time Bandits,2007.188871
5000000,1981,19905359,Nighthawks,378.8717519
8000000,1997,589304,Prefontaine,0.0
13200000,2014,53830415,No Good Deed,552.2791878
7500000,1995,32392047,Rumble in the Bronx,0.0
11000000,2008,38105395,The Secret Life of Bees,1133.462041
11000000,2008,53191886,Welcome to the Sticks,0.0
12000000,2011,22939027,Young Adult,1769.485796
13500000,2015,187674,Stonewall,345.4786573
10000000,2005,17297244,The Matador,3580.585694
10000000,2005,91196419,White Noise,1073.803667
7000000,1993,116700000,The Piano,117.1243793
13000000,2014,45300000,Earth to Echo,0.0
13000000,2014,54837234,St. Vincent,1344.812945
10800000,2008,113857533,Saw V,606.2553439
8500000,2000,19125401,The Way of the Gun,368.0556709
8000000,1998,17460020,Half Baked,0.0
6900000,1993,7993039,Dazed and Confused,0.0
9000000,2002,4777465,Igby Goes Down,3390.337214
6500000,1991,57504069,Boyz n the Hood,0.0
12400000,2013,8371085,The Great Beauty,0.0
11000000,2009,68233629,Saw VI,739.1992999
12000000,2012,100000000,Project X,0.0
12000000,2012,96070507,Think Like a Man,226.57061
12000000,2012,9622846,For Greater Glory - The True Story of Cristiada,420.0334466
12000000,2012,66351,Deadfall,1272.932304
12000000,2012,81272766,Act of Valor,10.70183523
12000000,2012,32726956,Katy Perry: Part of Me,963.2689741
12000000,2012,35485056,Arbitrage,1892.388408
10000000,2006,7177143,Rescue Dawn,817.9407286
10000000,2006,163876815,Saw III,213.6739239
13000000,2015,1784763,The Vatican Tapes,465.7898882
10200000,2007,35619521,Hostel: Part II,233.4766585
9600000,2005,4386236,The Lost City,284.8686162
5000000,1983,12232628,Lone Wolf McQuade,67.57896281
12500000,2014,49002684,About Last Night,295.8126847
3200000,1968,33395426,Rosemary's Baby,0.0
8000000,1999,1997807,Limbo,261.4779479
8000000,1999,22593409,Drive Me Crazy,0.0
3000000,1966,13000000,Torn Curtain,1774.858391
12000000,2013,17654912,Nebraska,79.963653
12000000,2013,100129872,Philomena,1531.965126
12000000,2013,12077441,Stoker,2039.204458
12000000,2013,15008161,Machete Kills,4065.105162
10000000,2007,33000000,"Run, Fatboy, Run",1356.646189
10000000,2007,17500000,In the Land of Women,1241.435522
10000000,2007,21786738,My Blueberry Nights,3853.244939
10000000,2007,139352633,Saw IV,431.6201928
10000000,2007,20342161,Reno 911!: Miami,1187.375675
4500000,1980,58853106,The Blue Lagoon,92.16881834
7000000,1995,25405445,Desperado,0.0
2686000,1963,6600000,Donovan's Reef,159.269279
8500000,2002,34411240,Swimfan,155.9838341
3500000,1972,12600000,Frenzy,0.0
8000000,2000,8279017,Shadow of the Vampire,1315.668789
9000000,2004,23936908,Harold & Kumar Go to White Castle,58.02112406
1200000,1936,2736000,The Charge of the Light Brigade,0.0
12000000,2014,101332962,Heaven is for Real,832.472692
12000000,2014,307166834,The Fault in Our Stars,206.5000007
4000000,1977,38251425,Annie Hall,221.262872
7000000,1996,560069,Bottle Rocket,0.0
7000000,1996,14702438,Flirting with Disaster,265.5314711
6000000,1991,869325,Beastmaster 2: Through the Portal of Time,0.0
2000000,1954,271841,Seven Samurai,0.0
9000000,2005,1046166,Undiscovered,2940.580561
3800000,1976,23689877,Network,123.9075996
11000000,2012,59520298,Quartet,294.7967177
12000000,2015,32248241,Project Almanac,0.0
12000000,2015,85512300,Paper Towns,328.9365032
10000000,2009,295750,World's Greatest Dad,4535.775271
10000000,2009,47536959,Precious,115.1275886
10000000,2009,7022728,The Joneses,1701.56151
10000000,2009,42333295,The Fourth Kind,665.4989922
10000000,2009,9069,Janky Promoters,1103.042042
1800000,1951,8000000,A Streetcar Named Desire,3050.483332
4500000,1982,27092880,Fast Times at Ridgemont High,0.0
1500000,1945,7000000,Spellbound,90.27243921
1288000,1940,6000000,Rebecca,0.0
5000000,1986,328203506,Crocodile Dundee,0.0
8500000,2004,5001655,Club Dread,27.89432363
8000000,2002,16856124,The Good Girl,159.9811736
8000000,2002,27362712,Brown Sugar,166.2420735
9000000,2006,21510851,Black Christmas,67.94677869
9000000,2006,27105095,Stay Alive,331.1734682
11000000,2013,32935319,Inside Llewyn Davis,1174.860295
2500000,1963,10000000,Hud,128.6438124
10000000,2010,66821036,Skyline,0.0
10000000,2010,6110000,MacGruber,1951.104934
10000000,2010,2995811,The Runaways,1695.411114
10000000,2010,17511906,Sarah's Key,348.1256638
10000000,2010,33583175,Devil,274.5282263
6000000,1993,3283371,Only the Strong,62.32248635
5000000,1987,44793222,A Nightmare on Elm Street 3: Dream Warriors,74.16043784
8000000,2003,60378584,Monster,649.0320467
8000000,2003,1477676,The Triplets of Belleville,0.0
8000000,2003,3432342,The Barbarian Invasions,0.0
8000000,2003,41400000,Whale Rider,0.0
9000000,2007,2955039,Gracie,0.0
9000000,2007,24538513,Sicko,224.1156824
9000000,2007,46,Death at a Funeral,165.8188842
8700000,2006,7659918,A Scanner Darkly,3768.259685
3000000,1970,18999718,Beneath the Planet of the Apes,34.89301579
9500000,2009,17164377,Adventureland,810.232579
11000000,2014,78874843,If I Stay,363.2189468
2500000,1964,124881062,Goldfinger,672.2906434
1600000,1949,5400000,She Wore a Yellow Ribbon,67.89155617
10000000,2011,4417580,"Jeff, Who Lives at Home",903.7116716
10000000,2011,3665069,Killer Joe,1571.035124
10000000,2011,17273593,Our Idiot Brother,1219.311622
10000000,2011,136836156,The Best Exotic Marigold Hotel,480.1578693
10000000,2011,1759252,A Better Life,0.0
10000000,2011,303877,In the Land of Blood and Honey,0.0
4500000,1984,146198896,Police Academy,0.0
7000000,1999,14011454,In Too Deep,49.73944733
7000000,1999,7292175,Outside Providence,602.3015065
11500000,2016,94073028,Dirty Grandpa,4369.024417
6000000,1994,254700832,Four Weddings and a Funeral,176.1609106
1250000,1941,6000000,How Green Was My Valley,0.0
7800000,2003,22441323,Swimming Pool,392.6374833
5000000,1988,17768757,Halloween 4: The Return of Michael Myers,177.353511
4700000,1986,8025872,The Texas Chainsaw Massacre 2,0.0
9000000,2008,32973937,Nick and Norah's Infinite Playlist,464.7495523
3000000,1971,4000000,Willy Wonka & the Chocolate Factory,0.0
7500000,2002,4245870,Men with Brooms,230.9974937
9500000,2010,120000,Trust,959.7641963
11000000,2015,62076141,Brooklyn,258.9837586
11000000,2015,61619773,Woman in Gold,2183.783707
4000000,1981,125728258,Porky's,0.0
10000000,2012,9636289,Seeking a Friend for the End of the World,3261.93424
7000000,2000,34266564,American Psycho,1315.668789
6000000,1995,12000000,Tales from the Hood,100.2604003
6000000,1995,23341568,The Usual Suspects,0.0
6000000,1995,2122561,Mallrats,0.0
5000000,1989,14000000,Friday the 13th Part VIII: Jason Takes Manhattan,44.27185584
5000000,1989,11642254,Halloween 5: The Revenge of Michael Myers,213.9554483
8000000,2005,852872,Down in the Valley,928.2754622
8000000,2005,23563727,Hustle & Flow,374.5066372
8000000,2005,127392239,March of the Penguins,3205.093729
8000000,2005,2019009,The Rocket: The Legend of Rocket Richard,4.984056232
4000000,1982,36690067,Friday the 13th Part III,0.0
10000000,2013,21587700,Mud,1794.859483
7000000,2001,10229331,The Wash,0.0
7000000,2001,4720371,The Other Side of Heaven,0.0
4200000,1984,38376497,Red Dawn,90.21760468
3400000,1977,31063038,High Anxiety,0.0
8500000,2008,8936663,Ong Bak 2,36.40772549
8000000,2006,426224,Fido,2457.839865
8000000,2006,12671300,Bon Cop Bad Cop,0.0
8000000,2006,18948425,Akeelah and the Bee,2553.913627
8000000,2006,100523181,Little Miss Sunshine,1185.938652
8000000,2006,143451,10th & Wolf,183.2125825
9000000,2010,771499,Princess Kaiulani,681.8011963
6500000,1999,28451622,Go,30.08529025
6500000,1999,4217115,Detroit Rock City,41.02787612
7500000,2004,3347647,The Work and the Glory,0.0
2500000,1967,3200000,Point Blank,29.96000607
1650000,1953,30500000,From Here to Eternity,202.6046078
4000000,1983,92921203,Flashdance,2.427178084
10000000,2014,28883511,Big Eyes,2509.164654
7000000,2002,2062066,Auto Focus,1322.342907
8500000,2009,4440055,Bright Star,171.9903713
8000000,2007,458232,Brooklyn Rules,892.252179
9000000,2011,18663238,Glee: The Concert Movie,2080.169338
9500000,2013,7800000,Bad Words,1223.923751
10000000,2015,52882018,Sinister 2,150.2268921
10000000,2015,17472,Strangerland,2242.500369
10000000,2015,7587485,While We're Young,6891.867555
10000000,2015,85978266,The Second Best Exotic Marigold Hotel,1763.538676
10000000,2015,10835752,Danny Collins,1351.804418
10000000,2015,104303851,Insidious: Chapter 3,484.1122448
10000000,2015,3727746,By the Sea,6934.660402
7000000,2003,16829545,House of 1000 Corpses,0.0
6000000,1998,58000000,Sliding Doors,589.5335667
1250000,1945,11000000,The Lost Weekend,0.0
2000000,1961,7600000,The Hustler,94.47216786
3500000,1980,83453539,Airplane!,0.0
3000000,1975,108981275,One Flew Over the Cuckoo's Nest,0.0
8900000,2012,19839492,Amour,0.0
4000000,1985,14237000,The Return of the Living Dead,0.0
10000000,2016,64188367,The Boy,110.8484934
10000000,2016,40055439,The Forest,0.0
10000000,2016,118587880,The Purge: Election Year,200.0563832
7000000,2004,29385320,Veer-Zaara,0.0
7400000,2006,17000000,Kabhi Alvida Naa Kehna,41.42719978
6000000,1999,6852450,200 Cigarettes,1364.250836
6000000,1999,25059640,The Wood,64.73751988
6000000,1999,4398989,Simply Irresistible,217.7496264
6000000,1999,30471,The Boondock Saints,1346.034109
6000000,1999,10409377,The Virgin Suicides,603.2417494
2000000,1962,9250000,Lolita,152.5013017
2000000,1962,13129846,To Kill a Mockingbird,301.335956
8000000,2009,10848783,Extract,797.9324534
8000000,2009,29010817,New in Town,2776.514073
8000000,2009,10629321,The Boondock Saints II: All Saints Day,6.032687318
9000000,2013,6108720,All Is Lost,848.1543315
6500000,2002,12633747,Narc,322.1567189
7500000,2007,231411584,Juno,210.7313217
2800000,1974,86273333,Young Frankenstein,14.64536438
7000000,2005,54600000,"Good Night, and Good Luck.",575.730842
7000000,2005,49084830,Capote,600.8014933
6000000,2000,9000000,3 Strikes,0.0
2000000,1963,78898765,From Russia with Love,296.8381349
5000000,1994,3049135,Heavenly Creatures,0.0
3500000,1982,20659423,The Man from Snowy River,79.88163425
8000000,2010,6491240,It's Kind of a Funny Story,589.6063952
8000000,2010,18124262,Another Year,135.8149365
8000000,2010,3453043,Wild Target,6947.200519
8000000,2010,74952305,Easy A,444.3711078
9000000,2014,108782847,The Purge: Anarchy,86.00329501
9000000,2014,21571189,Black or White,2547.478266
7500000,2008,19000000,The Wave,0.0
2500000,1971,12348905,Escape from the Planet of the Apes,108.4678113
6000000,2001,1270522,Donnie Darko,994.3971215
6000000,2001,2025238,Novocaine,1571.11404
5000000,1995,15116634,Halloween: The Curse of Michael Myers,205.7678718
8500000,2013,22456509,Baggage Claim,398.5743967
8000000,2011,10130000,Prom,0.0
8000000,2011,39187783,50/50,1292.229341
